,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,Label
<<<<<<< Updated upstream
0,yes_0,67.62094229404596,54.03589132253124,45.67140846328703,55.89293701500453,74.02619503270721,15.524831985025301,30.031276213647793,23.776167110133184,16.423601732797536,8.686137207748734,26.71581355447652,20.245432843493575,10.227015045197401,22.978694657514083,29.103615035992803,24.948927423675705,19.446420372555032,36.53402104720411,35.87108436997065,34.094706034688706,32.20501925641598,yes
1,yes_1,70.78878551151315,58.53411509867977,54.352945001954495,62.10708695014691,76.8359710025799,27.69742573399648,41.68309880063598,30.179696137584205,19.914215116815946,6.451634115977152,33.99586476119818,23.175413119136174,6.928530518615898,23.960379238288997,35.12094425871236,28.14257513354794,21.05106629817713,44.43888003715796,44.8590890286542,41.20685058515624,39.936911699576534,yes
2,yes_2,79.69912241285148,62.815660915378636,51.82339625201121,70.8633669821393,96.41205031899288,27.765988427907338,47.814100520837776,30.586296636731177,19.98803496970407,11.300974212013301,39.25311779000272,24.322194822789584,6.164230075711312,29.81047465393618,38.859301994167666,29.71527776121745,22.30305593085566,51.52620802444797,47.86038842346928,43.573119925538414,41.0260964456669,yes
3,yes_3,84.01287559241217,64.33743950802659,55.17782015207463,72.36035107822006,99.92507397126741,29.318796645406398,51.2865101410593,32.58427065130583,18.758399479177527,10.71809456108726,42.000242953621886,25.196776599803552,4.261838254336084,29.62658761784002,42.428330927649306,31.650192635709995,23.86911590062672,51.626602855979016,50.10295522670275,44.8348443211987,43.068289390459995,yes
4,yes_4,88.45042938307246,65.81650090504067,55.94429526176552,74.05437115134605,100.5461390461986,31.667955577063044,50.71303374265061,35.79840886265066,21.672945191828024,13.160271416812508,41.58528106081561,29.107393610761367,8.923077674924938,29.96191838464257,41.69220985761959,33.24658780848089,25.032405301783214,52.75823005941602,51.82022386006288,47.334195642236345,45.075623028231355,yes
5,yes_5,89.58261746273058,65.99890056117182,56.98661178647574,76.91892837234614,105.3318909743665,36.884602789002564,52.403631454023895,42.79794853837006,26.429558111139773,18.750177625764838,42.25881276415403,30.31811683823354,9.413648604305951,33.720809161725946,42.83131496872484,32.57003617185321,25.341432647282964,55.33359970430105,52.11295076262912,47.41255227657211,45.83923895162743,yes
6,yes_6,87.6311585832832,61.1662913110135,51.86090327001508,75.6145044814939,106.10902278578051,37.37367232718716,53.84086739891522,41.80317773727542,25.74288533021728,22.385815074579902,43.41637777855759,29.545460571174225,7.980986475663036,34.08436245805892,43.20087027762013,32.49733985275822,25.117456505689276,55.897703780941306,52.54867088510786,47.74317156242348,46.50479701197197,yes
7,yes_7,88.69178969944572,64.01112431664657,54.84953650969896,78.2933752479081,107.52007669930316,38.67933172829962,52.38997757746123,51.35075682750321,40.94241296184581,25.685742535782637,42.9877639079423,31.33148785996722,11.141737835520296,36.95679895042498,41.58691687693135,31.558641380848265,25.19628162467135,56.91510167069847,52.254826508410076,46.99133900032095,46.53923319906948,yes
8,yes_8,85.404586004837,59.91613564522999,52.11745412952663,77.67968709288209,108.99471580109909,39.07551268518404,52.94732761087933,37.52383973892907,22.95317129641039,23.299100252206298,45.24894606707877,29.591512235299504,6.159814173950059,34.68827819294193,44.673316593012196,33.012125855732734,27.064129769519763,56.214220164944344,54.56922624991798,48.97317512767747,48.409862003821345,yes
9,yes_9,83.070510715698,57.03253238781262,50.533772187709026,77.52569612774013,107.85791022537911,39.56844868729724,50.89106234651982,34.649197587015415,23.147461819001467,24.717359199659448,43.780243838595645,26.9451866555091,3.428902100456125,34.574216075473956,46.63735717105147,33.940357184404945,26.998152284135486,56.14051451148729,56.147299795951156,48.57341265788889,47.97018159227111,yes
10,yes_10,80.93906052873591,53.92886050590031,49.05718815576949,75.8349592409985,106.97791536769279,38.22848719947067,51.10342543022873,36.25948933580594,22.427408725296825,24.55776659687843,41.81294052640703,26.137695734742852,3.4761904761904505,35.149179970629596,43.08229218863308,32.44538407610246,26.24859352673049,56.129426076304455,53.99195791295564,48.51595805444885,46.86036090382018,yes
11,yes_11,79.02812438900752,54.19819595193593,49.086092169212684,76.65362207865832,107.89552559974135,37.88286038713431,51.20980808833835,36.38833757003898,22.754730887834665,25.789748178512927,43.67811554746585,26.84109618559653,3.3333333333333486,36.20006138730216,45.049355649603314,32.82952600598703,26.358637631292304,56.32149777048825,55.23686369727297,48.50887662182163,46.97280537124056,yes
12,yes_12,77.04673611831498,52.523097176018226,47.817704669072064,76.54634154306866,107.65734674600719,39.69718142578802,49.633989158827376,34.81186885462955,21.452262036560647,27.51812430985951,42.21328524584605,24.6858263518914,2.372365468015442,36.59702725124157,44.50852806254979,31.860701630535715,26.40002748572745,57.37644716556091,55.16261263029103,49.47591548573837,46.303445555323236,yes
13,yes_13,73.53048637336663,48.74930082642991,46.59316368840316,75.60183323312086,106.85401277140448,40.827967160934314,50.28413597811699,34.67219343699539,20.50131349146399,28.15973227042384,40.71876889825587,23.714955048882587,3.6864032824689352,36.28221455438631,42.78650262940681,32.095379397738974,26.404708231299306,55.53608048672201,53.62319192306759,48.13294137440049,46.50057908107472,yes
14,yes_14,73.24595907995162,47.2734602642061,47.94509804248874,76.60982808776687,107.52837520358479,40.299108434177185,48.690167655327066,33.458845333719474,21.657926023449004,28.589359452826184,40.215124466146634,22.967244742584164,2.938909356992248,37.50897096021602,43.33555724277639,31.714786210836923,25.688037750025018,57.00308302120946,55.061169859564856,48.4012893139866,46.03589745921416,yes
15,yes_15,74.57186948723266,48.49115682523395,47.6696160069434,75.7210539053383,107.11836757158791,39.023947528737075,47.68959060585649,35.10544530766464,21.79475482469305,29.837845970414744,41.36667516321509,23.55160301412936,3.0334492016443733,39.629377087517675,45.136427108868446,31.30513277193502,24.84354672865685,58.693813292551205,54.9806191373435,47.288495578300605,45.221801576988064,yes
16,yes_16,72.208598052123,47.468141840564165,48.22502525893056,77.49891375143952,108.62028975720318,40.06347005256861,47.30383770080912,34.34191821868394,22.20544150997817,28.577142285828543,40.849150067345214,24.1263679954746,2.4948927423675613,38.771439098851076,44.043114312765695,32.016896049633864,26.96180215620246,58.224407533723,55.80523711799743,48.54831382767277,46.171375530379706,yes
17,yes_17,72.7619826726085,49.7668031309783,49.17046566667387,76.56196636632026,108.80660619199743,38.59708141657284,48.81619002096811,34.06746008634478,21.324509229465328,26.50375406601557,41.56946485298151,24.000425166302055,2.857142857142833,37.552140622155235,44.454057917203926,32.995979965407145,27.519195526922264,59.046159736191434,55.81620714086397,49.10505190353613,46.934822371245914,yes
