,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,Label
0,stop_0,96.37691738212855,81.32700432607278,70.64152100426433,75.12330000793118,90.4114179171852,24.57807219155036,38.326737084054045,63.141079483703365,85.22958191058466,19.583416557935767,26.031770228405325,54.792558708239916,78.70339566877605,39.60261793036889,29.70947763297918,45.99933451160141,64.93026086125178,65.99520699974185,63.51104676530289,62.746168270684564,63.61780010182621,stop
1,stop_1,102.68571472736748,87.34482190623667,74.95251709311773,78.46366347081158,92.7152517864898,23.65976712689427,40.001473895747885,64.92467290581784,86.90292235495995,18.37502988721404,27.289869209126795,55.93170844047493,80.97956126334365,40.84842841907617,32.36140866796524,48.02007327817943,67.59665960698557,67.24917283629243,65.20570972314361,65.60613944502312,66.99519392516372,stop
2,stop_2,105.72720856234447,89.29861494102518,75.29753529074956,77.58224368466917,91.65413643487989,23.87875648642256,38.46278054858156,64.7552517591082,86.68033644156893,19.390836370497073,28.2219901074248,56.960343447205304,81.2849471328209,39.619076236253406,32.05582573759132,48.77699264343663,66.81997678129017,66.81997678129015,66.12473611004874,66.86841920913301,68.69917003660834,stop
3,stop_3,105.00397357776599,88.9019052261225,76.34961059854041,79.51236016809673,93.64052943482575,24.13604675240888,40.22053716669291,64.9037836631028,87.47639785339757,18.725490405586307,28.47682751318025,57.067013159352456,81.10854684854172,39.5628034838424,31.825808491973927,48.69414935498818,67.59949415474442,65.9619384513754,66.20549675407257,67.0335821345305,67.65230570438956,stop
4,stop_4,108.82265212037643,92.96946808207977,77.38671040847906,79.13002016114329,93.63626736950496,25.182913618602473,40.02247101243303,66.14945628569764,88.85374872300842,18.71816269061874,28.667022620792768,58.199477131001764,83.19190720278195,40.314691818457874,33.57207024040608,49.89644605378412,68.8354704746387,67.32464414871102,66.70109655154958,67.304836699036,69.9189196769958,stop
5,stop_5,111.59584514246585,93.44091224743394,76.75790193982688,79.60027689419587,93.78274938192341,24.54566755902896,39.55363189289157,66.17123735476939,89.00596173566016,18.911177992426158,28.146120187916743,57.76111961151302,82.78925790517633,40.182491872222435,32.81643440940741,49.16216398153096,69.1576135375136,67.37361561941476,66.258615150278,67.69831035180859,70.1574032051486,stop
6,stop_6,112.1548168731321,93.30410135035963,76.48023769163908,79.34996681511649,93.8501241607525,24.87086831421345,40.406129841871596,66.23542495730196,89.00127390868974,18.7651677123967,28.38239050367233,57.97608780669508,82.99448114318663,40.148392546106756,33.05821841824909,49.9269761536367,69.6705724257489,67.34338511891406,66.57246746242986,67.79863810430257,70.36833767999502,stop
7,stop_7,111.03733718634061,92.39539651439432,77.04299827217551,79.3662682450636,93.00156046773144,25.469959184531042,39.599840811425636,65.9978698206365,89.52974904309085,19.806318421986088,28.380992329789745,58.92008115845415,83.72690733174058,41.02908099785252,32.868493553564726,50.092816345591,69.75606996564642,68.04728581343976,67.13706493084385,68.13155874521112,69.42213700669235,stop
8,stop_8,115.22764612209609,95.14290480955955,78.08652680798554,79.54023212234863,93.35483231495459,24.623468332949468,40.22888031988193,66.63783390109164,89.50994066838639,19.20890052580915,28.812711354555063,58.42073141796865,83.25166065771644,40.389543111352026,34.01513601998452,50.7264461164086,71.81875966878576,68.81362650481199,66.57027044431679,68.67716715169502,72.26558788762298,stop
9,stop_9,114.93182441359987,94.83615181780617,78.41671636772158,80.59711962353232,94.20641205651745,26.58124072116733,41.13208081974892,67.79970835862598,89.82888747470552,19.38188835928746,29.809561843882612,59.357596506584954,84.16559910416105,40.68801714545729,33.4783579871346,51.28854393750153,70.14570194341051,67.87867661665943,68.65400120958843,70.05603523296448,71.36652861037653,stop
