,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,Label
0,stop_0,168.67314660457225,146.26984815991855,131.38171179814694,140.86809738786852,169.28775700328072,57.00511175710395,78.17326241699332,113.44901059301993,146.55719476664558,27.1681169013187,47.84162269068645,97.83982004014281,138.08007305894546,59.69774586764565,61.59941175323568,95.55856795336068,128.81219960252176,107.48050500865773,115.05428079104519,129.0183150703138,143.50032986443554,stop
1,stop_1,182.24697926508182,165.91466402027714,155.9923976285826,162.84277992915952,189.39567934884118,55.67986319606827,73.41116772320993,106.79401411711784,137.39622759016737,26.65582262505874,52.15370619903044,102.73919604332184,144.93039223746106,61.82201429302644,70.18553319805149,102.95449537496572,135.94505025686814,107.90123139687263,118.5078238277542,136.11500572890742,155.55219465109124,stop
2,stop_2,210.25338347044732,188.54394340339945,170.02635516662457,169.7954217897849,195.21589885440395,56.924423779918364,71.78413091517628,107.8608429934013,143.11570252208534,25.721207181355467,55.05027592863269,107.81756868856688,152.64746039660432,58.18042154580151,69.24497247563848,106.42618512292263,144.00879445304233,104.6937007420059,114.27372953032983,135.9825252211948,160.65182560523485,stop
3,stop_3,211.1148680892577,189.59018938040296,168.45802615477757,169.23078607899956,193.39328767778076,57.08608290711499,71.85310348708414,105.94343461427177,141.2719832190034,25.689759026134578,54.83882796116445,106.66552933067123,150.5292627927078,57.50372165812531,68.395292965037,104.88184692337826,144.20937788924064,103.56714824214937,114.42032746793063,134.4371402224914,157.7172331217574,stop
4,stop_4,212.30966132102756,190.89204604338647,169.80454283216307,169.57864281734666,193.37445023718914,56.69687070193812,72.87962616051931,106.69945286940502,141.8693627946966,25.05730393968241,55.68586983942374,107.59718488423077,151.4941831501945,56.6506580028352,68.027738773462,104.89092704311332,145.02483171532717,102.73874358345336,114.32623289667457,134.51929195954406,158.77270937610905,stop
5,stop_5,220.82963031165622,195.5097413350959,166.76976403116765,167.30286737861542,194.9285874237315,57.20607614049657,73.01181838293556,110.54932923817918,145.82168466596752,26.583415968139747,54.772359250524175,105.435432305689,148.27455840838581,55.98819522484313,68.27962050248755,105.71688113502073,143.70807680109172,101.62869816272091,113.50104637554963,136.26029678789644,162.00547287863574,stop
6,stop_6,222.735136525614,195.0679688510016,165.75336840716693,168.93430138944856,196.45486115557267,55.22670243760278,73.23470485681534,109.90445242178097,145.59659891121245,26.624158296341736,55.17278569348422,105.93905748224664,147.65302988276295,57.47826168990694,68.12934543756137,104.54499188769486,143.21225704140488,102.6516907533065,113.64643624705232,134.41898992555966,158.74234318314183,stop
7,stop_7,220.19072849713672,192.7187804669571,166.6430595526023,168.5782417240328,197.41087141845813,55.46474437406816,74.27846423717378,109.01181570691693,143.8562601445152,25.855915080909476,55.64474699808352,104.29584643103694,146.8467123094684,57.3074811197478,69.20056951255299,104.89316452333213,142.50114372775687,102.0287296696599,114.65062773447558,136.5060778758666,159.88434737380453,stop
8,stop_8,217.77415020811404,193.8401637181902,171.40708860101364,173.50616710271638,198.7987964029138,58.09728723942711,72.611553087118,107.77670710364234,141.90811756978368,24.958241768993805,55.84041482150397,106.17958517714231,148.4576563770338,56.16353268472451,68.5573067469108,105.4896046506119,143.26069983744262,102.1791588283355,114.34579769824147,137.6410428954329,162.7803355498549,stop
9,stop_9,218.86786102479542,196.6080161594145,171.90666797518668,172.2077859504329,198.46469667843803,57.51436772086665,74.62476047052645,108.32621640673015,140.78452843516584,25.0389718914073,56.99413185372365,107.38935665559457,148.6827803109618,55.34736728842336,68.39171224538009,105.5394199387022,142.73284274858736,101.39008883208793,115.1543379206798,138.9647013043844,164.772419152535,stop
10,stop_10,221.85052474312107,198.76101489749922,171.7521417215548,171.73411923595893,197.83708568328467,59.27087211421085,76.83276889724353,112.6599945695775,144.91274253096518,27.221981580684723,57.7126551710578,108.01890529081822,150.20775484146105,56.7558521860928,68.14891324457957,107.07846742431947,145.33291206329756,101.88363154313471,115.03762570914868,139.1179290599923,165.4071113092038,stop
11,stop_11,222.26907555958695,199.07134171690942,173.79714241614602,173.94708841817675,196.84044553326032,58.02026778568764,76.11813529995301,111.46692461643819,145.9056089121256,26.671173088615774,57.464432458107744,107.81054391238737,150.10351681302203,55.74832090248738,68.69684298297604,107.60274844966973,145.53454522853082,101.77341334749018,114.27876963027128,138.22693227897463,164.16518698183256,stop
12,stop_12,220.58798461592622,197.42355218391776,171.9866049733218,172.9700274194565,196.74593698173507,57.70872596197386,76.300545493662,112.0852647584138,145.87653587476245,25.95347310939154,57.07315192979807,108.50328897697462,149.8030831419062,56.53496098927598,68.96004298392418,106.68360834846857,144.1733807567155,101.66898625657635,113.8936927254112,137.5076167752238,163.2388314702517,stop
13,stop_13,219.51668204522664,193.51055682031156,173.10264607191164,174.1269443359188,198.00096772479333,57.41621125773402,75.0457154701775,109.66074255653153,144.28345904256656,25.94871096811997,56.03742270808118,107.38183929524973,149.66073500055728,57.26465194875275,68.55899358149178,106.00337991445359,144.62777307199391,102.37839420945726,114.16718059370896,136.57860942800664,161.5142699900874,stop
14,stop_14,218.05756068809592,194.8717643352864,173.1395109425723,173.9920763436815,198.6727502150321,56.47000688865317,75.09711022215716,109.81545021797236,142.95039020218488,24.516365028180907,57.71980564519271,107.08676838769026,149.3698023982114,56.089679569373644,69.4358543439967,105.10201285691898,141.99247049757437,101.24065982506266,114.78014081548943,138.28199194780262,163.39655169732302,stop
15,stop_15,216.81142730801315,195.24479082595573,171.67856110962487,173.6169970884318,199.44805926524128,56.776544133284666,74.74244514715828,108.95173576232544,142.13727356027127,24.46581214100241,57.49496675200412,106.72954141819343,148.91657863478548,54.7453391093252,68.42099901766974,105.20073674332261,143.19269322242056,101.24136535506085,114.6188497831992,138.0529738280434,163.13011097457135,stop
16,stop_16,218.38147155878727,196.56633552833645,171.9314383733638,172.35798978866902,199.53622532116694,56.95687989874844,75.51625795429419,110.07547400454045,143.25033192412462,24.81244841550069,58.10245856768865,107.38644268510973,149.5728536491593,55.46505099687702,68.96093080378384,105.84553199824227,142.6198425925852,100.5863309666093,114.7587136485794,138.03377942749574,163.54609216682172,stop
17,stop_17,217.47353684764715,194.78370468285414,171.56069643819438,173.01163239305808,198.8609856406664,56.17088036032119,75.12989507371117,109.08701721223768,142.84549158835983,25.130633753140163,57.85100888510884,107.12309870725356,149.30801079033836,55.87210046147651,69.02709054440105,105.350554004357,143.16998285579874,100.99163657252204,114.07715096320597,137.32591123197255,163.21801426743892,stop
18,stop_18,217.85452509486325,194.5205921515125,171.6279858673399,172.60476131357998,199.31447707322982,57.18286298004067,74.60131372214765,109.76934175817341,142.79363667802903,24.72754025708043,57.119122054775914,106.3382913138371,148.60485735035013,55.57469284900071,68.72702254657852,105.29221835997915,142.25655499006618,100.72959469374199,114.42620333241112,137.71873963686107,164.12313556631165,stop
19,stop_19,216.77406548028895,194.01299720353845,171.24806634457912,172.32733314992979,198.85935503239526,56.24898084236715,74.65855762574957,108.83318488181476,141.88038301294588,24.43836246745478,57.652036994494075,106.87484998862317,148.0623910901374,55.16292093249766,68.25404392760665,105.19367733170515,142.0177562275233,99.88133548936119,114.2742950644267,136.76794820179472,162.8541422725526,stop
20,stop_20,219.1596918266266,194.47173634188508,170.52110342130132,170.61923368276607,194.7816092023236,53.94899749824607,67.28205766359046,102.59615256695521,136.80441042604636,26.027806515688965,53.94546671115939,104.30207525497433,145.68890223976453,55.909101802828964,62.801797423618275,96.44277379244151,130.70384206696357,101.03497295311752,107.36262117843367,127.26507412864898,151.85791933382694,stop
21,stop_21,220.40612380428735,194.81334749655062,170.44536167110192,169.53831532373968,191.8227167165716,51.569208060184984,61.296720808371234,93.2796735932804,128.18867188994133,26.58682776171009,53.585733539835665,101.90496217158783,143.3834432261383,55.94684876399487,62.49268437910977,94.4364355681206,128.60183062072744,99.71579796006142,102.4176899756807,119.03821867647774,140.41520871687038,stop
22,stop_22,219.93761741811144,192.6868501538759,169.68074597772005,169.02629644197052,190.27231946753463,50.49642451588913,53.074371299987035,84.41300584362314,118.52097798374015,26.373387259803323,51.73543810151369,101.23021068611659,142.89117848519862,55.165407840622585,60.18213097663532,92.44397702873285,126.99693784584817,99.72907744930207,96.04454984826343,109.73098417898606,130.92703650846485,stop
23,stop_23,220.88558103528862,191.51964192382562,167.30258275057005,165.20856055521344,185.88081666631214,47.84709678968844,49.36223643117811,83.70590185007953,119.52768918006247,27.94572809609479,51.78032265309822,101.2952398861011,141.83092518159953,56.40847542500367,59.70771589893957,91.36015545375975,125.00975925621587,99.07097938809376,88.27749486575411,97.66323041945581,114.93170603516766,stop
24,stop_24,220.70064682778815,193.69432050506376,168.2134819513706,165.19357846885856,185.27332263883176,47.8680158224206,49.66664383873831,83.42270038050502,119.26526770872002,28.57178571205359,52.58384946435357,101.08159969014326,140.74568177665526,57.03561365050608,60.4641907855132,91.25429819343039,124.71592209693917,100.2556935123021,88.61588745932686,96.04420750840922,112.19525618404766,stop
25,stop_25,222.3230066240928,194.5835485584907,167.5042152649278,163.43950457379879,184.37977173962813,46.71183431265151,48.84080298563057,82.48922144940391,117.75315277589019,27.27977164572833,52.71979151356311,101.094699772023,141.5943072506977,56.43196694626226,59.414165683784766,91.51083848425117,125.20115334207566,99.18042835970468,87.03007273403088,93.35311986571276,110.47837641515555,stop
26,stop_26,222.29865918972843,192.94479489623717,159.44405966753766,137.99216185962837,149.194435525715,48.26542261710927,48.5251880733194,82.09911879017001,116.12115418380748,28.729917564540745,50.40246187702844,98.07639671111869,138.79731221299286,55.787680594576166,55.82223973453226,86.46952984628015,119.17985037200657,97.97511137518342,80.99634660443215,84.50009056872335,98.66455228475434,stop
27,stop_27,224.1731847925736,195.5931092832592,156.73118515181645,128.2183688610126,135.12973526013408,50.839126468157886,50.016165187320695,83.52984992003995,117.7776258930266,28.413571858526296,48.86470748084151,96.51004200919601,139.08218748381637,55.111122540412836,52.951438840539986,85.05067183770714,118.26704093077471,96.69563253567311,78.59902834155031,82.62997045951663,98.17621484350337,stop
28,stop_28,227.4548122374581,198.91653236489057,153.44698538668993,119.08830733246087,125.41180240075451,52.00298700648233,49.94212069487172,82.82354272201198,118.16806510211346,29.763771370036423,47.639281415517274,96.29209625121636,137.05395597381553,55.26840301548513,51.541718566947964,84.24412479430408,117.75105374304033,95.33138288285907,76.91353333437053,82.3391718990721,99.03811767614766,stop
